"cnty_fips","display_name","Value","theme_range"
51103,"""Lancaster, (VA)""",43.1,"40.8 - 46.1 (652)"
51109,"""Louisa, (VA)""",32.7,"32.7 - 37.1 (650)"
51111,"""Lunenburg, (VA)""",50.4,"46.2 - 112.3 (634)"
51115,"""Mathews, (VA)""",40.5,"37.2 - 40.7 (628)"
51117,"""Mecklenburg, (VA)""",51,"46.2 - 112.3 (634)"
51119,"""Middlesex, (VA)""",39.8,"37.2 - 40.7 (628)"
51121,"""Montgomery, (VA)""",41.5,"40.8 - 46.1 (652)"
51125,"""Nelson, (VA)""",36.9,"32.7 - 37.1 (650)"
51127,"""New Kent, (VA)""",39.1,"37.2 - 40.7 (628)"
51131,"""Northampton, (VA)""",45,"40.8 - 46.1 (652)"
51133,"""Northumberland, (VA)""",42.9,"40.8 - 46.1 (652)"
51135,"""Nottoway, (VA)""",47.8,"46.2 - 112.3 (634)"
51137,"""Orange, (VA)""",30.8,"0.0 - 32.6 (652)"
51141,"""Patrick, (VA)""",44,"40.8 - 46.1 (652)"
51143,"""Pittsylvania, (VA)""",40.9,"40.8 - 46.1 (652)"
51145,"""Powhatan, (VA)""",40.6,"37.2 - 40.7 (628)"
51147,"""Prince Edward, (VA)""",44.3,"40.8 - 46.1 (652)"
51149,"""Prince George, (VA)""",42.1,"40.8 - 46.1 (652)"
51159,"""Richmond County, (VA)""",40.9,"40.8 - 46.1 (652)"
51161,"""Roanoke County, (VA)""",38.4,"37.2 - 40.7 (628)"
51163,"""Rockbridge, (VA)""",39.8,"37.2 - 40.7 (628)"
51175,"""Southampton, (VA)""",42.6,"40.8 - 46.1 (652)"
51177,"""Spotsylvania, (VA)""",33.5,"32.7 - 37.1 (650)"
51181,"""Surry, (VA)""",38.1,"37.2 - 40.7 (628)"
51183,"""Sussex, (VA)""",42.2,"40.8 - 46.1 (652)"
51193,"""Westmoreland, (VA)""",36.8,"32.7 - 37.1 (650)"
51199,"""York, (VA)""",36.1,"32.7 - 37.1 (650)"
51530,"""Buena Vista, (VA)""",36,"32.7 - 37.1 (650)"
51540,"""Charlottesville, (VA)""",30,"0.0 - 32.6 (652)"
51550,"""Chesapeake, (VA)""",44.6,"40.8 - 46.1 (652)"
51570,"""Colonial Heights, (VA)""",44.5,"40.8 - 46.1 (652)"
51580,"""Covington, (VA)""",47.2,"46.2 - 112.3 (634)"
51590,"""Danville, (VA)""",46.3,"46.2 - 112.3 (634)"
51595,"""Emporia, (VA)""",54,"46.2 - 112.3 (634)"
51620,"""Franklin City, (VA)""",59.6,"46.2 - 112.3 (634)"
51630,"""Fredericksburg, (VA)""",35.1,"32.7 - 37.1 (650)"
51650,"""Hampton, (VA)""",40.3,"37.2 - 40.7 (628)"
51670,"""Hopewell, (VA)""",41.7,"40.8 - 46.1 (652)"
51678,"""Lexington, (VA)""",52.6,"46.2 - 112.3 (634)"
51680,"""Lynchburg, (VA)""",59.5,"46.2 - 112.3 (634)"
51690,"""Martinsville, (VA)""",83.3,"46.2 - 112.3 (634)"
51700,"""Newport News, (VA)""",39.8,"37.2 - 40.7 (628)"
51710,"""Norfolk, (VA)""",50.4,"46.2 - 112.3 (634)"
51730,"""Petersburg, (VA)""",49.7,"46.2 - 112.3 (634)"
51735,"""Poquoson, (VA)""",36.2,"32.7 - 37.1 (650)"
51740,"""Portsmouth, (VA)""",51.3,"46.2 - 112.3 (634)"
51750,"""Radford, (VA)""",46.7,"46.2 - 112.3 (634)"
51760,"""Richmond City, (VA)""",41.8,"40.8 - 46.1 (652)"
51770,"""Roanoke City, (VA)""",49.6,"46.2 - 112.3 (634)"
51775,"""Salem, (VA)""",42,"40.8 - 46.1 (652)"
51790,"""Staunton, (VA)""",34.4,"32.7 - 37.1 (650)"
51800,"""Suffolk, (VA)""",40.8,"40.8 - 46.1 (652)"
51810,"""Virginia Beach, (VA)""",41.1,"40.8 - 46.1 (652)"
51820,"""Waynesboro, (VA)""",34.7,"32.7 - 37.1 (650)"
51830,"""Williamsburg, (VA)""",33.3,"32.7 - 37.1 (650)"
54025,"""Greenbrier, (WV)""",43.2,"40.8 - 46.1 (652)"
54063,"""Monroe, (WV)""",38.3,"37.2 - 40.7 (628)"
10001,"""Kent, (DE)""",44.3,"40.8 - 46.1 (652)"
10003,"""New Castle, (DE)""",48.4,"46.2 - 112.3 (634)"
10005,"""Sussex, (DE)""",39.4,"37.2 - 40.7 (628)"
11001,"""District of Columbia, (DC)""",36.4,"32.7 - 37.1 (650)"
24001,"""Allegany, (MD)""",39,"37.2 - 40.7 (628)"
24003,"""Anne Arundel, (MD)""",49.3,"46.2 - 112.3 (634)"
24005,"""Baltimore County, (MD)""",44.5,"40.8 - 46.1 (652)"
24009,"""Calvert, (MD)""",32,"0.0 - 32.6 (652)"
24011,"""Caroline, (MD)""",42.4,"40.8 - 46.1 (652)"
24013,"""Carroll, (MD)""",44.9,"40.8 - 46.1 (652)"
24015,"""Cecil, (MD)""",53,"46.2 - 112.3 (634)"
24017,"""Charles, (MD)""",29.8,"0.0 - 32.6 (652)"
24019,"""Dorchester, (MD)""",49.5,"46.2 - 112.3 (634)"
24021,"""Frederick, (MD)""",32.7,"32.7 - 37.1 (650)"
24023,"""Garrett, (MD)""",34.8,"32.7 - 37.1 (650)"
24025,"""Harford, (MD)""",38.4,"37.2 - 40.7 (628)"
24027,"""Howard, (MD)""",33.8,"32.7 - 37.1 (650)"
24029,"""Kent, (MD)""",44.5,"40.8 - 46.1 (652)"
24031,"""Montgomery, (MD)""",25,"0.0 - 32.6 (652)"
24033,"""Prince George's, (MD)""",43.9,"40.8 - 46.1 (652)"
24035,"""Queen Anne's, (MD)""",38.4,"37.2 - 40.7 (628)"
24041,"""Talbot, (MD)""",34,"32.7 - 37.1 (650)"
24043,"""Washington, (MD)""",39,"37.2 - 40.7 (628)"
24045,"""Wicomico, (MD)""",55.6,"46.2 - 112.3 (634)"
24510,"""Baltimore City, (MD)""",54,"46.2 - 112.3 (634)"
34001,"""Atlantic, (NJ)""",29.8,"0.0 - 32.6 (652)"
34003,"""Bergen, (NJ)""",25,"0.0 - 32.6 (652)"
34005,"""Burlington, (NJ)""",34.2,"32.7 - 37.1 (650)"
34007,"""Camden, (NJ)""",34.9,"32.7 - 37.1 (650)"
34009,"""Cape May, (NJ)""",39.9,"37.2 - 40.7 (628)"
34011,"""Cumberland, (NJ)""",43.7,"40.8 - 46.1 (652)"
34013,"""Essex, (NJ)""",30.6,"0.0 - 32.6 (652)"
34015,"""Gloucester, (NJ)""",36.1,"32.7 - 37.1 (650)"
34019,"""Hunterdon, (NJ)""",27.3,"0.0 - 32.6 (652)"
34021,"""Mercer, (NJ)""",30.7,"0.0 - 32.6 (652)"
34023,"""Middlesex, (NJ)""",28,"0.0 - 32.6 (652)"
34025,"""Monmouth, (NJ)""",29.8,"0.0 - 32.6 (652)"
34027,"""Morris, (NJ)""",29.2,"0.0 - 32.6 (652)"
34029,"""Ocean, (NJ)""",29.3,"0.0 - 32.6 (652)"
34031,"""Passaic, (NJ)""",30.2,"0.0 - 32.6 (652)"
34033,"""Salem, (NJ)""",43,"40.8 - 46.1 (652)"
34035,"""Somerset, (NJ)""",27.7,"0.0 - 32.6 (652)"
34037,"""Sussex, (NJ)""",28.8,"0.0 - 32.6 (652)"
34039,"""Union, (NJ)""",30.1,"0.0 - 32.6 (652)"
34041,"""Warren, (NJ)""",29.5,"0.0 - 32.6 (652)"
36003,"""Allegany, (NY)""",30.9,"0.0 - 32.6 (652)"
36007,"""Broome, (NY)""",29.5,"0.0 - 32.6 (652)"
36009,"""Cattaraugus, (NY)""",34.4,"32.7 - 37.1 (650)"
36011,"""Cayuga, (NY)""",31.6,"0.0 - 32.6 (652)"
36013,"""Chautauqua, (NY)""",35.6,"32.7 - 37.1 (650)"
36015,"""Chemung, (NY)""",37.6,"37.2 - 40.7 (628)"
36017,"""Chenango, (NY)""",30.6,"0.0 - 32.6 (652)"
36023,"""Cortland, (NY)""",31.5,"0.0 - 32.6 (652)"
36025,"""Delaware, (NY)""",27.5,"0.0 - 32.6 (652)"
36029,"""Erie, (NY)""",34.2,"32.7 - 37.1 (650)"
36033,"""Franklin, (NY)""",29.6,"0.0 - 32.6 (652)"
36035,"""Fulton, (NY)""",29.9,"0.0 - 32.6 (652)"
36037,"""Genesee, (NY)""",31.7,"0.0 - 32.6 (652)"
36039,"""Greene, (NY)""",27.2,"0.0 - 32.6 (652)"
36041,"""Hamilton, (NY)""",28.9,"0.0 - 32.6 (652)"
36043,"""Herkimer, (NY)""",28.6,"0.0 - 32.6 (652)"
36045,"""Jefferson, (NY)""",32.6,"0.0 - 32.6 (652)"
36049,"""Lewis, (NY)""",31.2,"0.0 - 32.6 (652)"
36051,"""Livingston, (NY)""",29.7,"0.0 - 32.6 (652)"
36053,"""Madison, (NY)""",31.2,"0.0 - 32.6 (652)"
36055,"""Monroe, (NY)""",30,"0.0 - 32.6 (652)"
36057,"""Montgomery, (NY)""",29.7,"0.0 - 32.6 (652)"
36063,"""Niagara, (NY)""",33.7,"32.7 - 37.1 (650)"
36065,"""Oneida, (NY)""",29.8,"0.0 - 32.6 (652)"
36067,"""Onondaga, (NY)""",32.3,"0.0 - 32.6 (652)"
36069,"""Ontario, (NY)""",30,"0.0 - 32.6 (652)"
36071,"""Orange, (NY)""",26.4,"0.0 - 32.6 (652)"
36073,"""Orleans, (NY)""",30,"0.0 - 32.6 (652)"
36075,"""Oswego, (NY)""",32,"0.0 - 32.6 (652)"
36077,"""Otsego, (NY)""",29.2,"0.0 - 32.6 (652)"
36085,"""Richmond, (NY)""",17.3,"0.0 - 32.6 (652)"
36089,"""St. Lawrence, (NY)""",30.9,"0.0 - 32.6 (652)"
36095,"""Schoharie, (NY)""",28.5,"0.0 - 32.6 (652)"
36097,"""Schuyler, (NY)""",40.1,"37.2 - 40.7 (628)"
36099,"""Seneca, (NY)""",28.9,"0.0 - 32.6 (652)"
36101,"""Steuben, (NY)""",32.1,"0.0 - 32.6 (652)"
36105,"""Sullivan, (NY)""",26.9,"0.0 - 32.6 (652)"
36107,"""Tioga, (NY)""",27.2,"0.0 - 32.6 (652)"
36109,"""Tompkins, (NY)""",30.6,"0.0 - 32.6 (652)"
36111,"""Ulster, (NY)""",25.7,"0.0 - 32.6 (652)"
36117,"""Wayne, (NY)""",30.3,"0.0 - 32.6 (652)"
36121,"""Wyoming, (NY)""",33.7,"32.7 - 37.1 (650)"
36123,"""Yates, (NY)""",32.4,"0.0 - 32.6 (652)"
42001,"""Adams, (PA)""",31.7,"0.0 - 32.6 (652)"
42003,"""Allegheny, (PA)""",34.4,"32.7 - 37.1 (650)"
42005,"""Armstrong, (PA)""",34.6,"32.7 - 37.1 (650)"
42007,"""Beaver, (PA)""",37.2,"37.2 - 40.7 (628)"
42009,"""Bedford, (PA)""",37.9,"37.2 - 40.7 (628)"
42011,"""Berks, (PA)""",43.9,"40.8 - 46.1 (652)"
42013,"""Blair, (PA)""",33.9,"32.7 - 37.1 (650)"
42015,"""Bradford, (PA)""",29.6,"0.0 - 32.6 (652)"
42017,"""Bucks, (PA)""",34.1,"32.7 - 37.1 (650)"
42019,"""Butler, (PA)""",35.2,"32.7 - 37.1 (650)"
42021,"""Cambria, (PA)""",33.9,"32.7 - 37.1 (650)"
42023,"""Cameron, (PA)""",28.7,"0.0 - 32.6 (652)"
42025,"""Carbon, (PA)""",32.4,"0.0 - 32.6 (652)"
42027,"""Centre, (PA)""",30.8,"0.0 - 32.6 (652)"
42029,"""Chester, (PA)""",34.6,"32.7 - 37.1 (650)"
42031,"""Clarion, (PA)""",37.1,"32.7 - 37.1 (650)"
42033,"""Clearfield, (PA)""",32.3,"0.0 - 32.6 (652)"
42035,"""Clinton, (PA)""",29.8,"0.0 - 32.6 (652)"
42037,"""Columbia, (PA)""",32.8,"32.7 - 37.1 (650)"
42039,"""Crawford, (PA)""",37.8,"37.2 - 40.7 (628)"
42041,"""Cumberland, (PA)""",33.9,"32.7 - 37.1 (650)"
42043,"""Dauphin, (PA)""",31.8,"0.0 - 32.6 (652)"
42045,"""Delaware, (PA)""",41.5,"40.8 - 46.1 (652)"
42047,"""Elk, (PA)""",30.9,"0.0 - 32.6 (652)"
42049,"""Erie, (PA)""",37.6,"37.2 - 40.7 (628)"
42051,"""Fayette, (PA)""",34.2,"32.7 - 37.1 (650)"
42053,"""Forest, (PA)""",31.4,"0.0 - 32.6 (652)"
42055,"""Franklin, (PA)""",32.4,"0.0 - 32.6 (652)"
42057,"""Fulton, (PA)""",39.3,"37.2 - 40.7 (628)"
42059,"""Greene, (PA)""",37.1,"32.7 - 37.1 (650)"
42061,"""Huntingdon, (PA)""",33.4,"32.7 - 37.1 (650)"
42063,"""Indiana, (PA)""",34.4,"32.7 - 37.1 (650)"
42065,"""Jefferson, (PA)""",36.7,"32.7 - 37.1 (650)"
42067,"""Juniata, (PA)""",31,"0.0 - 32.6 (652)"
42069,"""Lackawanna, (PA)""",31.5,"0.0 - 32.6 (652)"
42071,"""Lancaster, (PA)""",37.8,"37.2 - 40.7 (628)"
42073,"""Lawrence, (PA)""",38.7,"37.2 - 40.7 (628)"
42075,"""Lebanon, (PA)""",36.8,"32.7 - 37.1 (650)"
42077,"""Lehigh, (PA)""",30.7,"0.0 - 32.6 (652)"
42079,"""Luzerne, (PA)""",32.6,"0.0 - 32.6 (652)"
42081,"""Lycoming, (PA)""",30,"0.0 - 32.6 (652)"
42083,"""McKean, (PA)""",30.5,"0.0 - 32.6 (652)"
42085,"""Mercer, (PA)""",37.7,"37.2 - 40.7 (628)"
42087,"""Mifflin, (PA)""",31.2,"0.0 - 32.6 (652)"
42089,"""Monroe, (PA)""",30.5,"0.0 - 32.6 (652)"
42091,"""Montgomery, (PA)""",43.8,"40.8 - 46.1 (652)"
42093,"""Montour, (PA)""",31.3,"0.0 - 32.6 (652)"
42095,"""Northampton, (PA)""",29.8,"0.0 - 32.6 (652)"
42097,"""Northumberland, (PA)""",30.6,"0.0 - 32.6 (652)"
42099,"""Perry, (PA)""",31.1,"0.0 - 32.6 (652)"
42101,"""Philadelphia, (PA)""",43,"40.8 - 46.1 (652)"
42103,"""Pike, (PA)""",28.1,"0.0 - 32.6 (652)"
42105,"""Potter, (PA)""",31.3,"0.0 - 32.6 (652)"
42107,"""Schuylkill, (PA)""",40.3,"37.2 - 40.7 (628)"
42109,"""Snyder, (PA)""",29.7,"0.0 - 32.6 (652)"
42111,"""Somerset, (PA)""",34.1,"32.7 - 37.1 (650)"
42113,"""Sullivan, (PA)""",31.8,"0.0 - 32.6 (652)"
42115,"""Susquehanna, (PA)""",30.1,"0.0 - 32.6 (652)"
42117,"""Tioga, (PA)""",32.8,"32.7 - 37.1 (650)"
42119,"""Union, (PA)""",30.1,"0.0 - 32.6 (652)"
42121,"""Venango, (PA)""",36.6,"32.7 - 37.1 (650)"
42123,"""Warren, (PA)""",35.2,"32.7 - 37.1 (650)"
42125,"""Washington, (PA)""",36.9,"32.7 - 37.1 (650)"
42127,"""Wayne, (PA)""",30,"0.0 - 32.6 (652)"
42129,"""Westmoreland, (PA)""",34.5,"32.7 - 37.1 (650)"
42131,"""Wyoming, (PA)""",32.1,"0.0 - 32.6 (652)"
42133,"""York, (PA)""",41.9,"40.8 - 46.1 (652)"
51013,"""Arlington, (VA)""",30.3,"0.0 - 32.6 (652)"
51043,"""Clarke, (VA)""",33.2,"32.7 - 37.1 (650)"
51047,"""Culpeper, (VA)""",34,"32.7 - 37.1 (650)"
51059,"""Fairfax County, (VA)""",26.8,"0.0 - 32.6 (652)"
51061,"""Fauquier, (VA)""",33.4,"32.7 - 37.1 (650)"
51069,"""Frederick, (VA)""",39,"37.2 - 40.7 (628)"
51091,"""Highland, (VA)""",33.6,"32.7 - 37.1 (650)"
51107,"""Loudoun, (VA)""",26,"0.0 - 32.6 (652)"
51113,"""Madison, (VA)""",33.8,"32.7 - 37.1 (650)"
51139,"""Page, (VA)""",40,"37.2 - 40.7 (628)"
51153,"""Prince William, (VA)""",33.9,"32.7 - 37.1 (650)"
51157,"""Rappahannock, (VA)""",31.3,"0.0 - 32.6 (652)"
51165,"""Rockingham, (VA)""",32.6,"0.0 - 32.6 (652)"
51171,"""Shenandoah, (VA)""",34,"32.7 - 37.1 (650)"
51179,"""Stafford, (VA)""",34.6,"32.7 - 37.1 (650)"
51187,"""Warren, (VA)""",45.1,"40.8 - 46.1 (652)"
51510,"""Alexandria, (VA)""",27.7,"0.0 - 32.6 (652)"
51600,"""Fairfax City, (VA)""",28.1,"0.0 - 32.6 (652)"
51610,"""Falls Church, (VA)""",27.9,"0.0 - 32.6 (652)"
51660,"""Harrisonburg, (VA)""",51.4,"46.2 - 112.3 (634)"
51683,"""Manassas, (VA)""",39.3,"37.2 - 40.7 (628)"
51685,"""Manassas Park, (VA)""",31,"0.0 - 32.6 (652)"
51840,"""Winchester, (VA)""",38.5,"37.2 - 40.7 (628)"
54001,"""Barbour, (WV)""",35.4,"32.7 - 37.1 (650)"
54003,"""Berkeley, (WV)""",39.9,"37.2 - 40.7 (628)"
54009,"""Brooke, (WV)""",39.7,"37.2 - 40.7 (628)"
54023,"""Grant, (WV)""",31.2,"0.0 - 32.6 (652)"
54027,"""Hampshire, (WV)""",35.1,"32.7 - 37.1 (650)"
54029,"""Hancock, (WV)""",39.8,"37.2 - 40.7 (628)"
54031,"""Hardy, (WV)""",41.5,"40.8 - 46.1 (652)"
54033,"""Harrison, (WV)""",34.9,"32.7 - 37.1 (650)"
54037,"""Jefferson, (WV)""",36.4,"32.7 - 37.1 (650)"
54041,"""Lewis, (WV)""",35.9,"32.7 - 37.1 (650)"
54049,"""Marion, (WV)""",32.8,"32.7 - 37.1 (650)"
54057,"""Mineral, (WV)""",41.3,"40.8 - 46.1 (652)"
54061,"""Monongalia, (WV)""",33.1,"32.7 - 37.1 (650)"
54065,"""Morgan, (WV)""",40.4,"37.2 - 40.7 (628)"
54071,"""Pendleton, (WV)""",35.9,"32.7 - 37.1 (650)"
54075,"""Pocahontas, (WV)""",40.8,"40.8 - 46.1 (652)"
54077,"""Preston, (WV)""",32.9,"32.7 - 37.1 (650)"
54083,"""Randolph, (WV)""",39.8,"37.2 - 40.7 (628)"
54091,"""Taylor, (WV)""",32.6,"0.0 - 32.6 (652)"
54093,"""Tucker, (WV)""",33.8,"32.7 - 37.1 (650)"
54097,"""Upshur, (WV)""",38.2,"37.2 - 40.7 (628)"
54101,"""Webster, (WV)""",40.9,"40.8 - 46.1 (652)"
09001,"""Fairfield, (CT)""",24.8,"0.0 - 32.6 (652)"
09003,"""Hartford, (CT)""",27.4,"0.0 - 32.6 (652)"
09005,"""Litchfield, (CT)""",27.6,"0.0 - 32.6 (652)"
09007,"""Middlesex, (CT)""",27.5,"0.0 - 32.6 (652)"
09009,"""New Haven, (CT)""",28.6,"0.0 - 32.6 (652)"
09011,"""New London, (CT)""",28.6,"0.0 - 32.6 (652)"
09013,"""Tolland, (CT)""",25.7,"0.0 - 32.6 (652)"
09015,"""Windham, (CT)""",27.7,"0.0 - 32.6 (652)"
23001,"""Androscoggin, (ME)""",39,"37.2 - 40.7 (628)"
23005,"""Cumberland, (ME)""",33.6,"32.7 - 37.1 (650)"
23011,"""Kennebec, (ME)""",40.7,"37.2 - 40.7 (628)"
23013,"""Knox, (ME)""",37.4,"37.2 - 40.7 (628)"
23015,"""Lincoln, (ME)""",40.1,"37.2 - 40.7 (628)"
23017,"""Oxford, (ME)""",32.7,"32.7 - 37.1 (650)"
23023,"""Sagadahoc, (ME)""",38.6,"37.2 - 40.7 (628)"
23027,"""Waldo, (ME)""",36.9,"32.7 - 37.1 (650)"
23031,"""York, (ME)""",31.7,"0.0 - 32.6 (652)"
25001,"""Barnstable, (MA)""",31,"0.0 - 32.6 (652)"
25003,"""Berkshire, (MA)""",28.7,"0.0 - 32.6 (652)"
25005,"""Bristol, (MA)""",27.4,"0.0 - 32.6 (652)"
25007,"""Dukes, (MA)""",32.4,"0.0 - 32.6 (652)"
25009,"""Essex, (MA)""",25.5,"0.0 - 32.6 (652)"
25011,"""Franklin, (MA)""",31.8,"0.0 - 32.6 (652)"
25013,"""Hampden, (MA)""",29,"0.0 - 32.6 (652)"
25015,"""Hampshire, (MA)""",30.5,"0.0 - 32.6 (652)"
25017,"""Middlesex, (MA)""",23.6,"0.0 - 32.6 (652)"
25019,"""Nantucket, (MA)""",32.4,"0.0 - 32.6 (652)"
25021,"""Norfolk, (MA)""",25.8,"0.0 - 32.6 (652)"
25023,"""Plymouth, (MA)""",26.3,"0.0 - 32.6 (652)"
25025,"""Suffolk, (MA)""",24.9,"0.0 - 32.6 (652)"
25027,"""Worcester, (MA)""",32.8,"32.7 - 37.1 (650)"
33001,"""Belknap, (NH)""",29.8,"0.0 - 32.6 (652)"
33003,"""Carroll, (NH)""",30,"0.0 - 32.6 (652)"
33005,"""Cheshire, (NH)""",30.1,"0.0 - 32.6 (652)"
33009,"""Grafton, (NH)""",30.8,"0.0 - 32.6 (652)"
33011,"""Hillsborough, (NH)""",25.7,"0.0 - 32.6 (652)"
33013,"""Merrimack, (NH)""",27,"0.0 - 32.6 (652)"
33015,"""Rockingham, (NH)""",26.8,"0.0 - 32.6 (652)"
33017,"""Strafford, (NH)""",28.8,"0.0 - 32.6 (652)"
33019,"""Sullivan, (NH)""",27.6,"0.0 - 32.6 (652)"
34017,"""Hudson, (NJ)""",30.1,"0.0 - 32.6 (652)"
36001,"""Albany, (NY)""",29.5,"0.0 - 32.6 (652)"
36005,"""Bronx, (NY)""",25.3,"0.0 - 32.6 (652)"
36021,"""Columbia, (NY)""",26.8,"0.0 - 32.6 (652)"
36027,"""Dutchess, (NY)""",24.7,"0.0 - 32.6 (652)"
36031,"""Essex, (NY)""",27,"0.0 - 32.6 (652)"
36047,"""Kings, (NY)""",18.7,"0.0 - 32.6 (652)"
36059,"""Nassau, (NY)""",22.8,"0.0 - 32.6 (652)"
36061,"""New York, (NY)""",17.7,"0.0 - 32.6 (652)"
36079,"""Putnam, (NY)""",23.9,"0.0 - 32.6 (652)"
36081,"""Queens, (NY)""",20.7,"0.0 - 32.6 (652)"
36083,"""Rensselaer, (NY)""",29.4,"0.0 - 32.6 (652)"
36087,"""Rockland, (NY)""",25.2,"0.0 - 32.6 (652)"
36091,"""Saratoga, (NY)""",30.1,"0.0 - 32.6 (652)"
36093,"""Schenectady, (NY)""",30.2,"0.0 - 32.6 (652)"
36103,"""Suffolk, (NY)""",24.3,"0.0 - 32.6 (652)"
36113,"""Warren, (NY)""",29.9,"0.0 - 32.6 (652)"
36115,"""Washington, (NY)""",30.1,"0.0 - 32.6 (652)"
36119,"""Westchester, (NY)""",24.1,"0.0 - 32.6 (652)"
44001,"""Bristol, (RI)""",28.9,"0.0 - 32.6 (652)"
44003,"""Kent, (RI)""",28.2,"0.0 - 32.6 (652)"
44005,"""Newport, (RI)""",27,"0.0 - 32.6 (652)"
44007,"""Providence, (RI)""",30.1,"0.0 - 32.6 (652)"
44009,"""Washington, (RI)""",27.7,"0.0 - 32.6 (652)"
50001,"""Addison, (VT)""",29.5,"0.0 - 32.6 (652)"
50003,"""Bennington, (VT)""",30.6,"0.0 - 32.6 (652)"
50005,"""Caledonia, (VT)""",28,"0.0 - 32.6 (652)"
50007,"""Chittenden, (VT)""",28.1,"0.0 - 32.6 (652)"
50015,"""Lamoille, (VT)""",28.2,"0.0 - 32.6 (652)"
50017,"""Orange, (VT)""",29.4,"0.0 - 32.6 (652)"
50021,"""Rutland, (VT)""",30.6,"0.0 - 32.6 (652)"
50023,"""Washington, (VT)""",29.2,"0.0 - 32.6 (652)"
50025,"""Windham, (VT)""",29.7,"0.0 - 32.6 (652)"
50027,"""Windsor, (VT)""",29.3,"0.0 - 32.6 (652)"
23003,"""Aroostook, (ME)""",34.8,"32.7 - 37.1 (650)"
23007,"""Franklin, (ME)""",38.5,"37.2 - 40.7 (628)"
23009,"""Hancock, (ME)""",35.3,"32.7 - 37.1 (650)"
23019,"""Penobscot, (ME)""",35.2,"32.7 - 37.1 (650)"
23021,"""Piscataquis, (ME)""",34.9,"32.7 - 37.1 (650)"
23025,"""Somerset, (ME)""",37.3,"37.2 - 40.7 (628)"
23029,"""Washington, (ME)""",34.6,"32.7 - 37.1 (650)"
26001,"""Alcona, (MI)""",47.1,"46.2 - 112.3 (634)"
26003,"""Alger, (MI)""",36.1,"32.7 - 37.1 (650)"
26007,"""Alpena, (MI)""",50,"46.2 - 112.3 (634)"
26009,"""Antrim, (MI)""",42.3,"40.8 - 46.1 (652)"
26013,"""Baraga, (MI)""",41.4,"40.8 - 46.1 (652)"
26029,"""Charlevoix, (MI)""",45.9,"40.8 - 46.1 (652)"
26031,"""Cheboygan, (MI)""",48.9,"46.2 - 112.3 (634)"
26033,"""Chippewa, (MI)""",35.5,"32.7 - 37.1 (650)"
26039,"""Crawford, (MI)""",38.4,"37.2 - 40.7 (628)"
26041,"""Delta, (MI)""",33.6,"32.7 - 37.1 (650)"
26043,"""Dickinson, (MI)""",38.7,"37.2 - 40.7 (628)"
26047,"""Emmet, (MI)""",46.8,"46.2 - 112.3 (634)"
26053,"""Gogebic, (MI)""",42.3,"40.8 - 46.1 (652)"
26055,"""Grand Traverse, (MI)""",41.8,"40.8 - 46.1 (652)"
26061,"""Houghton, (MI)""",45.5,"40.8 - 46.1 (652)"
26071,"""Iron, (MI)""",39.9,"37.2 - 40.7 (628)"
26079,"""Kalkaska, (MI)""",40.4,"37.2 - 40.7 (628)"
26083,"""Keweenaw, (MI)""",44.3,"40.8 - 46.1 (652)"
26089,"""Leelanau, (MI)""",33.9,"32.7 - 37.1 (650)"
26095,"""Luce, (MI)""",35.9,"32.7 - 37.1 (650)"
26097,"""Mackinac, (MI)""",37.1,"32.7 - 37.1 (650)"
26103,"""Marquette, (MI)""",36.4,"32.7 - 37.1 (650)"
26109,"""Menominee, (MI)""",30.4,"0.0 - 32.6 (652)"
26119,"""Montmorency, (MI)""",48.7,"46.2 - 112.3 (634)"
26131,"""Ontonagon, (MI)""",44.4,"40.8 - 46.1 (652)"
26135,"""Oscoda, (MI)""",46.8,"46.2 - 112.3 (634)"
26137,"""Otsego, (MI)""",46.9,"46.2 - 112.3 (634)"
26141,"""Presque Isle, (MI)""",50.5,"46.2 - 112.3 (634)"
26153,"""Schoolcraft, (MI)""",33.9,"32.7 - 37.1 (650)"
27001,"""Aitkin, (MN)""",33.2,"32.7 - 37.1 (650)"
27003,"""Anoka, (MN)""",29.5,"0.0 - 32.6 (652)"
27017,"""Carlton, (MN)""",34.9,"32.7 - 37.1 (650)"
27025,"""Chisago, (MN)""",30,"0.0 - 32.6 (652)"
27031,"""Cook, (MN)""",38.7,"37.2 - 40.7 (628)"
27037,"""Dakota, (MN)""",31.7,"0.0 - 32.6 (652)"
27053,"""Hennepin, (MN)""",31.9,"0.0 - 32.6 (652)"
27059,"""Isanti, (MN)""",34,"32.7 - 37.1 (650)"
27065,"""Kanabec, (MN)""",26.8,"0.0 - 32.6 (652)"
27075,"""Lake, (MN)""",36.5,"32.7 - 37.1 (650)"
27095,"""Mille Lacs, (MN)""",35,"32.7 - 37.1 (650)"
27115,"""Pine, (MN)""",29.9,"0.0 - 32.6 (652)"
27123,"""Ramsey, (MN)""",38.7,"37.2 - 40.7 (628)"
27137,"""St. Louis, (MN)""",35.2,"32.7 - 37.1 (650)"
27139,"""Scott, (MN)""",31.4,"0.0 - 32.6 (652)"
27163,"""Washington, (MN)""",29.9,"0.0 - 32.6 (652)"
33007,"""Coos, (NH)""",30.9,"0.0 - 32.6 (652)"
36019,"""Clinton, (NY)""",32.6,"0.0 - 32.6 (652)"
50009,"""Essex, (VT)""",30,"0.0 - 32.6 (652)"
